invoice_id,company_reg_number,invoice_date,invoice_amount,end_date,disputed,electronic,payment_delay,month
60379,20000460,2021-01-03,591.0,2021-03-26,0,False,82,2021-01
52246,20000460,2021-08-03,479.0,2021-11-12,0,True,101,2021-08
15800,20000460,2021-09-23,533.0,2021-11-15,0,True,53,2021-09
33113,20000460,2021-08-27,472.0,2021-09-23,0,True,27,2021-08
50452,20000460,2021-09-06,694.0,2021-12-26,1,False,111,2021-09
63373,20000460,2021-04-28,552.0,2021-07-28,0,True,91,2021-04
65841,20000460,2021-09-17,660.0,2021-12-20,0,True,94,2021-09
40696,20000460,2021-01-05,532.0,2021-03-24,0,True,78,2021-01
41047,20000460,2021-09-06,563.0,2021-12-26,0,True,111,2021-09
60424,20000460,2021-07-27,540.0,2021-09-27,0,True,62,2021-07
25936,20000460,2021-06-14,641.0,2021-08-15,0,True,62,2021-06
77467,20000460,2021-06-27,430.0,2021-07-26,0,False,29,2021-06
6926,20000460,2021-01-05,746.0,2021-03-26,0,True,80,2021-01
24259,20000460,2021-10-12,525.0,2021-12-13,0,True,62,2021-10
26866,20000460,2021-05-09,443.0,2021-08-09,1,False,92,2021-05
35491,20000460,2021-08-28,596.0,2021-11-27,0,True,91,2021-08
46221,20000460,2021-04-10,555.0,2021-05-13,1,True,33,2021-04
10263,20000460,2021-08-07,566.0,2021-10-10,0,False,64,2021-08
61033,20000460,2021-04-02,748.0,2021-07-09,0,False,98,2021-04
12696,20000460,2021-05-06,546.0,2021-07-27,1,True,82,2021-05
17471,20000460,2021-01-12,423.0,2021-02-21,0,True,40,2021-01
3636,20000460,2021-03-26,568.0,2021-05-01,0,True,36,2021-03
42848,20000460,2021-04-12,470.0,2021-06-12,0,True,61,2021-04
35318,20000460,2021-06-27,648.0,2021-09-16,0,True,81,2021-06
53587,20000460,2021-06-13,550.0,2021-09-24,0,True,103,2021-06
25076,20000460,2021-01-07,585.0,2021-03-10,0,True,62,2021-01
22907,20000460,2021-01-08,590.0,2021-03-21,0,True,72,2021-01
20095,20000460,2021-08-23,665.0,2021-11-16,0,True,85,2021-08
76978,20000460,2021-09-16,383.0,2021-11-15,0,True,60,2021-09
48486,20000460,2021-06-09,737.0,2021-09-11,0,True,94,2021-06
46688,20000460,2021-05-10,572.0,2021-07-06,0,False,57,2021-05
26669,20000460,2021-01-06,440.0,2021-04-28,0,True,112,2021-01
76843,20000460,2021-09-19,710.0,2021-11-10,0,True,52,2021-09
72102,20000460,2021-05-07,596.0,2021-07-15,0,False,69,2021-05
72262,20000460,2021-05-09,514.0,2021-08-26,0,True,109,2021-05
47557,20000460,2021-07-11,587.0,2021-09-04,0,False,55,2021-07
53489,20000460,2021-04-04,630.0,2021-06-27,0,True,84,2021-04
25980,20000460,2021-02-18,550.0,2021-03-13,0,True,23,2021-02
42178,20000460,2021-09-25,539.0,2021-12-15,0,True,81,2021-09
55756,20000460,2021-01-28,418.0,2021-03-02,0,False,33,2021-01
38158,20000460,2021-08-19,599.0,2021-11-21,0,True,94,2021-08
34084,20000460,2021-03-12,461.0,2021-06-11,0,True,91,2021-03
72888,20000460,2021-05-28,554.0,2021-08-27,0,True,91,2021-05
11478,20000460,2021-01-17,568.0,2021-04-12,0,True,85,2021-01
44381,20000460,2021-04-07,530.0,2021-06-16,0,True,70,2021-04
19545,20000460,2021-06-02,615.0,2021-08-20,0,True,79,2021-06
65901,20000460,2021-03-27,612.0,2021-04-11,0,True,15,2021-03
21521,20000460,2021-09-09,623.0,2021-11-16,0,False,68,2021-09
24711,20000460,2021-07-28,405.0,2021-09-02,0,True,36,2021-07
76211,20000460,2021-08-27,564.0,2021-10-24,0,False,58,2021-08
50901,20000460,2021-05-10,657.0,2021-07-25,0,True,76,2021-05
53889,20000460,2021-02-28,431.0,2021-05-11,0,True,72,2021-02
53626,20000460,2021-09-28,568.0,2021-11-26,0,False,59,2021-09
20668,20000460,2021-01-06,481.0,2021-03-18,0,True,71,2021-01
43900,20000460,2021-01-04,650.0,2021-03-11,0,True,66,2021-01
61063,20000460,2021-06-06,543.0,2021-09-24,0,True,110,2021-06
75540,20000460,2021-03-27,490.0,2021-06-28,0,True,93,2021-03
48695,20000460,2021-09-23,543.0,2021-11-15,0,False,53,2021-09
59563,20000460,2021-05-04,610.0,2021-08-27,0,True,115,2021-05
35134,20000460,2021-09-08,636.0,2021-11-16,0,True,69,2021-09
60389,20000460,2021-09-27,689.0,2021-11-09,1,True,43,2021-09
62543,20000460,2021-03-11,572.0,2021-06-18,1,True,99,2021-03
29266,20000460,2021-01-14,346.0,2021-04-04,0,False,80,2021-01
66179,20000461,2021-03-17,205.0,2021-05-27,0,True,71,2021-03
36126,20000461,2021-03-07,153.0,2021-05-28,0,True,82,2021-03
32903,20000461,2021-03-06,148.0,2021-05-26,0,True,81,2021-03
71384,20000461,2021-05-08,120.0,2021-07-28,0,True,81,2021-05
76972,20000461,2021-09-27,167.0,2021-12-03,0,True,67,2021-09
36017,20000461,2021-03-12,181.0,2021-05-21,0,True,70,2021-03
57433,20000461,2021-03-17,115.0,2021-05-09,0,False,53,2021-03
78122,20000461,2021-08-25,196.0,2021-10-27,0,True,63,2021-08
671,20000461,2021-07-06,146.0,2021-09-07,0,False,63,2021-07
43154,20000461,2021-11-23,158.0,2021-12-11,1,True,18,2021-11
43176,20000461,2021-01-10,153.0,2021-04-01,1,True,81,2021-01
53047,20000461,2021-03-02,138.0,2021-05-25,0,True,84,2021-03
40718,20000461,2021-08-28,158.0,2021-11-24,0,True,88,2021-08
67964,20000461,2021-04-09,136.0,2021-06-15,0,False,67,2021-04
66964,20000461,2021-08-04,167.0,2021-10-27,0,True,84,2021-08
14850,20000461,2021-03-14,139.0,2021-05-17,1,True,64,2021-03
60211,20000461,2021-05-28,153.0,2021-07-28,0,True,61,2021-05
53876,20000461,2021-01-16,171.0,2021-04-13,0,True,87,2021-01
44405,20000461,2021-05-05,189.0,2021-08-11,0,True,98,2021-05
49437,20000461,2021-05-07,124.0,2021-06-15,0,False,39,2021-05
11905,20000461,2021-05-19,144.0,2021-07-26,0,True,68,2021-05
56123,20000461,2021-09-11,200.0,2021-11-15,0,False,65,2021-09
9162,20000461,2021-03-04,130.0,2021-05-26,0,True,83,2021-03
53458,20000461,2021-09-09,163.0,2021-12-21,0,True,103,2021-09
40630,20000461,2021-01-18,119.0,2021-03-21,1,False,62,2021-01
21664,20000461,2021-08-14,164.0,2021-10-13,1,True,60,2021-08
6940,20000461,2021-08-10,178.0,2021-10-28,0,True,79,2021-08
75529,20000461,2021-06-28,177.0,2021-09-16,0,True,80,2021-06
46925,20000461,2021-08-27,129.0,2021-10-11,0,True,45,2021-08
27085,20000461,2021-08-19,153.0,2021-11-24,0,True,97,2021-08
12904,20000461,2021-07-14,160.0,2021-10-16,0,False,94,2021-07
45170,20000461,2021-08-09,154.0,2021-10-24,1,True,76,2021-08
42222,20000461,2021-01-27,138.0,2021-04-26,0,True,89,2021-01
31694,20000461,2021-01-08,166.0,2021-03-15,0,True,66,2021-01
52795,20000461,2021-06-16,150.0,2021-07-04,0,True,18,2021-06
46624,20000461,2021-01-03,158.0,2021-03-28,0,True,84,2021-01
52687,20000461,2021-03-02,190.0,2021-06-03,0,True,93,2021-03
6001,20000461,2021-03-28,158.0,2021-06-09,0,True,73,2021-03
16946,20000461,2021-04-21,127.0,2021-06-12,0,False,52,2021-04
77023,20000461,2021-01-16,202.0,2021-04-16,0,True,90,2021-01
18681,20000461,2021-04-11,116.0,2021-07-04,0,True,84,2021-04
14746,20000461,2021-09-18,180.0,2021-11-13,0,True,56,2021-09
43239,20000461,2021-01-17,143.0,2021-03-13,0,True,55,2021-01
28447,20000461,2021-01-27,110.0,2021-04-28,0,False,91,2021-01
2750,20000461,2021-03-19,195.0,2021-05-24,0,True,66,2021-03
8528,20000461,2021-03-05,176.0,2021-06-27,0,True,114,2021-03
54740,20000461,2021-04-16,143.0,2021-05-18,0,True,32,2021-04
62825,20000461,2021-03-14,146.0,2021-05-11,0,True,58,2021-03
12967,20000461,2021-03-20,145.0,2021-06-24,0,True,96,2021-03
6837,20000461,2021-08-20,110.0,2021-10-22,1,True,63,2021-08
73090,20000461,2021-06-14,189.0,2021-09-07,0,True,85,2021-06
23009,20000461,2021-03-17,130.0,2021-06-18,0,True,93,2021-03
78105,20000461,2021-04-28,144.0,2021-06-16,0,True,49,2021-04
44720,20000461,2021-03-17,101.0,2021-06-07,0,True,82,2021-03
5199,20000461,2021-05-06,181.0,2021-06-11,0,True,36,2021-05
18781,20000461,2021-07-10,160.0,2021-09-17,0,False,69,2021-07
74853,20000461,2021-01-06,168.0,2021-03-21,1,True,74,2021-01
11198,20000461,2021-05-08,162.0,2021-08-16,1,True,100,2021-05
47768,20000461,2021-03-22,162.0,2021-05-25,0,True,64,2021-03
2360,20000461,2021-01-14,193.0,2021-04-13,0,True,89,2021-01
47579,20000461,2021-01-21,163.0,2021-04-21,0,False,90,2021-01
26016,20000461,2021-07-14,96.0,2021-09-08,0,True,56,2021-07
17368,20000461,2021-05-09,126.0,2021-08-16,0,False,99,2021-05
12501,20000461,2021-03-02,131.0,2021-05-24,0,True,83,2021-03
70402,20000461,2021-03-09,209.0,2021-05-16,0,True,68,2021-03
8412,20000461,2021-09-08,113.0,2021-12-13,0,True,96,2021-09
67590,20000461,2021-01-12,193.0,2021-03-17,0,False,64,2021-01
37904,20000461,2021-08-19,120.0,2021-09-26,0,True,38,2021-08
25663,20000461,2021-08-14,201.0,2021-11-26,0,False,104,2021-08
15087,20000461,2021-06-27,181.0,2021-08-20,0,True,54,2021-06
15852,20000461,2021-06-17,138.0,2021-09-17,0,True,92,2021-06
74078,20000461,2021-04-28,183.0,2021-07-27,0,True,90,2021-04
31407,20000461,2021-06-02,158.0,2021-08-24,0,False,83,2021-06
74644,20000461,2021-05-26,139.0,2021-06-13,0,False,18,2021-05
21293,20000461,2021-04-25,181.0,2021-06-28,0,False,64,2021-04
3742,20000461,2021-01-07,151.0,2021-03-06,0,False,58,2021-01
57259,20000461,2021-03-19,128.0,2021-06-01,0,True,74,2021-03
25218,20000461,2021-01-06,155.0,2021-03-27,0,True,80,2021-01
30497,20000461,2021-03-06,166.0,2021-05-27,0,True,82,2021-03
48553,20000461,2021-04-12,123.0,2021-06-16,1,False,65,2021-04
32717,20000461,2021-09-28,200.0,2021-11-26,0,True,59,2021-09
13213,20000461,2021-06-08,150.0,2021-08-26,0,True,79,2021-06
37239,20000461,2021-05-07,151.0,2021-08-24,1,True,109,2021-05
43411,20000461,2021-11-09,152.0,2021-12-26,0,False,47,2021-11
53344,20000461,2021-01-28,185.0,2021-04-17,0,False,79,2021-01
14174,20000461,2021-01-23,142.0,2021-02-21,0,False,29,2021-01
9924,20000461,2021-01-16,126.0,2021-03-27,0,True,70,2021-01
73696,20000461,2021-03-27,161.0,2021-06-21,0,True,86,2021-03
55377,20000461,2021-05-07,203.0,2021-07-24,0,False,78,2021-05
3590,20000461,2021-07-25,103.0,2021-09-14,0,False,51,2021-07
30128,20000461,2021-01-25,205.0,2021-03-18,0,True,52,2021-01
37190,20000461,2021-08-17,102.0,2021-11-11,0,True,86,2021-08
74062,20000461,2021-05-17,164.0,2021-07-13,0,False,57,2021-05
70113,20000461,2021-05-20,188.0,2021-08-24,0,False,96,2021-05
19399,20000461,2021-07-10,188.0,2021-10-24,0,True,106,2021-07
49178,20000461,2021-08-19,169.0,2021-10-24,0,True,66,2021-08
72375,20000462,2021-05-10,135.0,2021-08-06,0,True,88,2021-05
61881,20000462,2021-07-09,97.0,2021-10-16,0,True,99,2021-07
30266,20000462,2021-01-12,91.0,2021-03-13,0,True,60,2021-01
57484,20000462,2021-01-19,113.0,2021-04-27,0,True,98,2021-01
19838,20000462,2021-09-07,106.0,2021-11-28,0,True,82,2021-09
76455,20000462,2021-06-21,112.0,2021-08-24,0,True,64,2021-06
28034,20000462,2021-09-14,78.0,2021-11-19,1,False,66,2021-09
10180,20000462,2021-03-28,140.0,2021-05-26,1,True,59,2021-03
2343,20000462,2021-04-25,63.0,2021-06-27,0,False,63,2021-04
14768,20000462,2021-01-26,105.0,2021-04-13,0,False,77,2021-01
58891,20000462,2021-01-17,89.0,2021-04-15,0,True,88,2021-01
20811,20000462,2021-09-11,81.0,2021-12-21,0,True,101,2021-09
73551,20000462,2021-04-09,102.0,2021-06-16,0,True,68,2021-04
55479,20000462,2021-01-12,88.0,2021-04-02,0,True,80,2021-01
1051,20000462,2021-05-21,103.0,2021-08-12,0,True,83,2021-05
34600,20000462,2021-06-19,106.0,2021-09-16,0,True,89,2021-06
79309,20000462,2021-04-02,133.0,2021-07-26,0,True,115,2021-04
18384,20000462,2021-09-17,82.0,2021-12-13,0,True,87,2021-09
16442,20000462,2021-09-26,94.0,2021-11-11,0,True,46,2021-09
78082,20000462,2021-08-09,100.0,2021-10-28,0,True,80,2021-08
77085,20000462,2021-09-28,133.0,2021-12-16,0,True,79,2021-09
21926,20000462,2021-04-11,107.0,2021-06-12,0,True,62,2021-04
11142,20000462,2021-08-07,79.0,2021-11-13,0,True,98,2021-08
63496,20000462,2021-01-09,120.0,2021-03-24,0,True,74,2021-01
37845,20000462,2021-04-20,96.0,2021-06-19,0,True,60,2021-04
47481,20000462,2021-06-02,96.0,2021-09-14,0,True,104,2021-06
37000,20000462,2021-02-04,118.0,2021-05-27,0,True,112,2021-02
23036,20000462,2021-07-03,100.0,2021-10-11,0,True,100,2021-07
53427,20000462,2021-04-16,132.0,2021-06-27,0,True,72,2021-04
77621,20000462,2021-09-06,92.0,2021-11-09,0,True,64,2021-09
41632,20000462,2021-08-04,96.0,2021-10-27,0,True,84,2021-08
10058,20000462,2021-09-24,122.0,2021-12-11,1,True,78,2021-09
5397,20000462,2021-05-02,100.0,2021-07-25,0,True,84,2021-05
30240,20000462,2021-07-27,86.0,2021-10-10,0,True,75,2021-07
17364,20000462,2021-06-19,108.0,2021-08-27,0,True,69,2021-06
46180,20000462,2021-03-17,92.0,2021-06-17,0,False,92,2021-03
40714,20000462,2021-09-24,114.0,2021-11-26,0,False,63,2021-09
8961,20000462,2021-01-27,105.0,2021-03-26,1,True,58,2021-01
58962,20000462,2021-03-10,93.0,2021-06-12,1,True,94,2021-03
29463,20000462,2021-01-19,114.0,2021-04-16,0,False,87,2021-01
49612,20000462,2021-01-14,117.0,2021-02-02,0,True,19,2021-01
51186,20000462,2021-04-08,86.0,2021-05-26,0,False,48,2021-04
3725,20000462,2021-08-17,107.0,2021-11-17,0,True,92,2021-08
45014,20000462,2021-02-28,87.0,2021-04-02,0,True,33,2021-02
67084,20000462,2021-08-17,118.0,2021-11-13,0,False,88,2021-08
43333,20000462,2021-09-14,82.0,2021-11-28,1,False,75,2021-09
67761,20000462,2021-04-09,109.0,2021-06-21,1,False,73,2021-04
29095,20000462,2021-09-12,131.0,2021-12-28,0,True,107,2021-09
556,20000462,2021-01-17,82.0,2021-03-11,0,True,53,2021-01
2976,20000462,2021-09-18,122.0,2021-10-16,0,True,28,2021-09
24577,20000462,2021-02-19,83.0,2021-05-24,0,False,94,2021-02
72108,20000462,2021-03-06,95.0,2021-06-27,0,True,113,2021-03
47835,20000462,2021-06-16,98.0,2021-09-27,0,True,103,2021-06
11502,20000462,2021-09-08,135.0,2021-12-20,0,False,103,2021-09
48946,20000462,2021-06-27,108.0,2021-09-13,0,True,78,2021-06
66264,20000462,2021-07-14,90.0,2021-10-11,0,True,89,2021-07
62085,20000462,2021-04-12,133.0,2021-07-16,0,True,95,2021-04
71366,20000462,2021-05-18,79.0,2021-07-14,1,False,57,2021-05
27864,20000462,2021-09-16,112.0,2021-12-26,0,True,101,2021-09
75994,20000462,2021-04-08,82.0,2021-07-26,0,True,109,2021-04
59323,20000462,2021-02-27,117.0,2021-03-28,0,False,29,2021-02
61839,20000462,2021-01-14,101.0,2021-04-28,0,True,104,2021-01
4736,20000462,2021-06-28,109.0,2021-08-16,1,True,49,2021-06
27986,20000462,2021-03-27,85.0,2021-05-28,0,True,62,2021-03
7695,20000462,2021-09-04,106.0,2021-12-11,0,True,98,2021-09
57950,20000462,2021-10-03,111.0,2021-12-24,1,True,82,2021-10
74,20000462,2021-03-04,103.0,2021-06-15,0,True,103,2021-03
52622,20000462,2021-06-16,90.0,2021-08-01,0,True,46,2021-06
13102,20000462,2021-04-28,120.0,2021-06-13,0,True,46,2021-04
20830,20000462,2021-05-27,91.0,2021-08-18,0,True,83,2021-05
35848,20000462,2021-07-06,106.0,2021-10-18,0,False,104,2021-07
48604,20000462,2021-07-05,112.0,2021-09-24,0,True,81,2021-07
8871,20000462,2021-08-17,91.0,2021-10-25,0,True,69,2021-08
11729,20000462,2021-01-04,83.0,2021-04-17,0,True,103,2021-01
60058,20000462,2021-05-07,120.0,2021-08-15,0,True,100,2021-05
32016,20000462,2021-03-08,98.0,2021-06-22,1,False,106,2021-03
65289,20000462,2021-06-19,94.0,2021-09-14,0,True,87,2021-06
4738,20000462,2021-08-10,131.0,2021-11-16,0,False,98,2021-08
53001,20000462,2021-09-16,87.0,2021-12-11,1,True,86,2021-09
38963,20000462,2021-06-28,102.0,2021-07-28,0,False,30,2021-06
47077,20000462,2021-03-09,108.0,2021-05-11,0,False,63,2021-03
68044,20000462,2021-08-27,93.0,2021-10-11,0,True,45,2021-08
35562,20000462,2021-05-14,122.0,2021-08-18,0,False,96,2021-05
68939,20000462,2021-08-06,92.0,2021-09-16,0,True,41,2021-08
45055,20000462,2021-01-03,79.0,2021-02-21,0,True,49,2021-01
59080,20000462,2021-08-21,134.0,2021-11-28,1,False,99,2021-08
6525,20000462,2021-01-17,103.0,2021-03-16,1,True,58,2021-01
67965,20000462,2021-01-18,106.0,2021-03-21,0,True,62,2021-01
44510,20000462,2021-01-02,89.0,2021-03-11,0,True,68,2021-01
63382,20000462,2021-03-27,104.0,2021-05-25,0,True,59,2021-03
41157,20000462,2021-05-05,115.0,2021-07-21,0,True,77,2021-05
31195,20000462,2021-01-18,90.0,2021-04-11,0,True,83,2021-01
57879,20000462,2021-06-22,127.0,2021-08-17,0,True,56,2021-06
46377,20000462,2021-03-12,85.0,2021-05-18,0,False,67,2021-03
7981,20000462,2021-06-17,120.0,2021-09-16,0,True,91,2021-06
20392,20000462,2021-09-17,98.0,2021-12-10,0,True,84,2021-09
50754,20000462,2021-07-28,109.0,2021-10-10,0,True,74,2021-07
20828,20000462,2021-07-20,101.0,2021-09-16,0,True,58,2021-07
35239,20000462,2021-09-28,100.0,2021-11-27,0,True,60,2021-09
42361,20000462,2021-07-16,84.0,2021-09-11,0,True,57,2021-07
55281,20000462,2021-11-17,130.0,2021-12-14,0,True,27,2021-11
18400,20000462,2021-01-09,70.0,2021-03-26,0,True,76,2021-01
14273,20000462,2021-06-12,94.0,2021-08-15,0,True,64,2021-06
16571,20000462,2021-05-14,96.0,2021-07-24,0,True,71,2021-05
4317,20000462,2021-09-14,82.0,2021-11-09,0,False,56,2021-09
58429,20000462,2021-09-27,133.0,2021-12-17,0,False,81,2021-09
37020,20000462,2021-04-28,83.0,2021-05-26,0,False,28,2021-04
11123,20000462,2021-08-16,119.0,2021-11-20,0,True,96,2021-08
12382,20000462,2021-05-25,104.0,2021-07-21,0,True,57,2021-05
28349,20000462,2021-06-02,87.0,2021-08-24,0,True,83,2021-06
70861,20000462,2021-05-14,107.0,2021-08-28,0,True,106,2021-05
1050,20000462,2021-01-06,118.0,2021-04-12,1,True,96,2021-01
59851,20000462,2021-04-16,101.0,2021-06-28,0,True,73,2021-04
77450,20000462,2021-03-14,111.0,2021-05-10,0,True,57,2021-03
52332,20000462,2021-06-08,102.0,2021-09-27,0,False,111,2021-06
13672,20000462,2021-03-19,110.0,2021-05-12,0,True,54,2021-03
37224,20000462,2021-06-14,99.0,2021-08-15,0,True,62,2021-06
71255,20000462,2021-07-25,76.0,2021-10-24,0,True,91,2021-07
60167,20000463,2021-01-26,328.0,2021-04-16,0,True,80,2021-01
58229,20000463,2021-07-15,389.0,2021-08-04,0,True,20,2021-07
1017,20000463,2021-03-17,241.0,2021-05-14,0,True,58,2021-03
46063,20000463,2021-10-12,335.0,2021-12-12,0,True,61,2021-10
61464,20000463,2021-04-04,325.0,2021-06-28,0,True,85,2021-04
1178,20000463,2021-05-08,279.0,2021-08-16,0,True,100,2021-05
65283,20000463,2021-03-06,373.0,2021-05-21,0,True,76,2021-03
53965,20000463,2021-04-28,316.0,2021-07-08,0,False,71,2021-04
35280,20000463,2021-09-03,394.0,2021-11-15,0,True,73,2021-09
23313,20000463,2021-08-07,249.0,2021-10-24,0,False,78,2021-08
27657,20000463,2021-09-19,309.0,2021-11-14,0,False,56,2021-09
42892,20000463,2021-05-03,227.0,2021-08-05,0,False,94,2021-05
6422,20000464,2021-03-17,390.0,2021-06-21,0,False,96,2021-03
34461,20000464,2021-05-05,312.0,2021-08-11,0,True,98,2021-05
11540,20000464,2021-06-11,301.0,2021-09-24,0,True,105,2021-06
45069,20000464,2021-08-04,418.0,2021-11-15,0,False,103,2021-08
31683,20000464,2021-03-21,336.0,2021-05-28,0,False,68,2021-03
78883,20000464,2021-04-08,285.0,2021-07-27,0,True,110,2021-04
77782,20000464,2021-01-14,291.0,2021-04-13,0,True,89,2021-01
58628,20000464,2021-03-10,384.0,2021-05-20,0,True,71,2021-03
77797,20000464,2021-01-05,311.0,2021-04-11,0,True,96,2021-01
66136,20000464,2021-09-09,295.0,2021-12-21,0,True,103,2021-09
17053,20000464,2021-01-05,325.0,2021-04-28,0,True,113,2021-01
42741,20000464,2021-04-17,338.0,2021-07-21,0,True,95,2021-04
15856,20000464,2021-01-26,364.0,2021-02-12,0,False,17,2021-01
31066,20000464,2021-01-07,348.0,2021-04-28,0,True,111,2021-01
31028,20000464,2021-01-08,444.0,2021-02-24,0,True,47,2021-01
72152,20000464,2021-06-08,273.0,2021-09-21,0,True,105,2021-06
61161,20000464,2021-09-08,277.0,2021-11-27,0,True,80,2021-09
42396,20000464,2021-09-27,280.0,2021-11-16,0,False,50,2021-09
41273,20000464,2021-05-12,386.0,2021-08-15,0,False,95,2021-05
60426,20000464,2021-03-27,230.0,2021-06-11,0,True,76,2021-03
78072,20000464,2021-03-06,375.0,2021-04-13,0,True,38,2021-03
57953,20000464,2021-09-09,316.0,2021-11-04,0,True,56,2021-09
69203,20000464,2021-04-10,315.0,2021-06-26,0,False,77,2021-04
42722,20000464,2021-05-14,394.0,2021-07-16,0,True,63,2021-05
41404,20000464,2021-01-09,338.0,2021-03-26,0,True,76,2021-01
17113,20000464,2021-05-14,270.0,2021-08-13,0,True,91,2021-05
63284,20000464,2021-08-17,378.0,2021-09-14,0,True,28,2021-08
52897,20000464,2021-05-28,310.0,2021-07-17,0,False,50,2021-05
29061,20000464,2021-04-03,353.0,2021-06-16,0,True,74,2021-04
6798,20000464,2021-04-14,359.0,2021-07-25,0,True,102,2021-04
8470,20000464,2021-05-26,280.0,2021-08-21,0,True,87,2021-05
43747,20000464,2021-03-02,305.0,2021-06-16,0,True,106,2021-03
66714,20000464,2021-07-07,312.0,2021-10-01,0,True,86,2021-07
60703,20000464,2021-08-14,313.0,2021-10-28,0,False,75,2021-08
73267,20000464,2021-06-15,460.0,2021-08-21,0,True,67,2021-06
48589,20000464,2021-01-08,315.0,2021-04-01,0,False,83,2021-01
36578,20000464,2021-07-18,309.0,2021-09-17,0,False,61,2021-07
74329,20000464,2021-04-12,326.0,2021-06-26,0,False,75,2021-04
72154,20000464,2021-06-15,266.0,2021-09-16,0,True,93,2021-06
52628,20000464,2021-09-12,320.0,2021-12-13,0,True,92,2021-09
31204,20000464,2021-06-06,243.0,2021-08-11,1,True,66,2021-06
11024,20000464,2021-05-02,399.0,2021-08-24,0,True,114,2021-05
25701,20000464,2021-07-02,287.0,2021-10-27,0,False,117,2021-07
23274,20000464,2021-04-27,403.0,2021-07-03,0,False,67,2021-04
48461,20000464,2021-09-14,333.0,2021-12-01,0,True,78,2021-09
69264,20000464,2021-06-05,329.0,2021-08-16,0,True,72,2021-06
15967,20000464,2021-09-11,264.0,2021-11-16,0,True,66,2021-09
25918,20000464,2021-03-18,301.0,2021-05-27,0,True,70,2021-03
60836,20000464,2021-05-10,436.0,2021-06-04,0,True,25,2021-05
25664,20000464,2021-02-27,277.0,2021-05-21,0,True,83,2021-02
36340,20000464,2021-07-05,381.0,2021-08-27,0,True,53,2021-07
47670,20000464,2021-08-02,215.0,2021-10-26,0,False,85,2021-08
13814,20000464,2021-09-12,417.0,2021-12-18,0,False,97,2021-09
22646,20000464,2021-07-28,314.0,2021-10-16,0,True,80,2021-07
72438,20000464,2021-06-18,279.0,2021-09-09,0,True,83,2021-06
61185,20000464,2021-08-10,303.0,2021-10-01,1,False,52,2021-08
71567,20000464,2021-01-27,406.0,2021-03-11,0,True,43,2021-01
51473,20000464,2021-08-27,385.0,2021-11-27,0,True,92,2021-08
6,20000464,2021-03-23,295.0,2021-06-15,0,False,84,2021-03
17914,20000464,2021-03-27,294.0,2021-05-24,0,False,58,2021-03
34465,20000464,2021-03-09,284.0,2021-05-26,0,True,78,2021-03
22544,20000464,2021-01-06,299.0,2021-03-14,0,True,67,2021-01
4158,20000464,2021-03-04,306.0,2021-05-07,0,False,64,2021-03
68285,20000464,2021-04-17,333.0,2021-05-28,0,False,41,2021-04
17960,20000464,2021-03-08,306.0,2021-06-01,0,True,85,2021-03
5645,20000464,2021-07-17,447.0,2021-09-28,0,True,73,2021-07
43113,20000464,2021-05-09,297.0,2021-07-01,0,True,53,2021-05
60051,20000464,2021-01-09,344.0,2021-03-04,0,True,54,2021-01
28911,20000464,2021-04-12,300.0,2021-07-26,0,False,105,2021-04
25053,20000464,2021-03-15,263.0,2021-05-26,0,False,72,2021-03
20239,20000464,2021-06-06,337.0,2021-09-08,0,False,94,2021-06
2232,20000464,2021-09-10,422.0,2021-12-20,1,False,101,2021-09
10220,20000464,2021-09-07,248.0,2021-12-08,0,True,92,2021-09
41754,20000464,2021-01-09,321.0,2021-02-26,0,True,48,2021-01
77526,20000464,2021-07-26,323.0,2021-10-11,0,True,77,2021-07
1879,20000464,2021-07-18,238.0,2021-10-27,0,True,101,2021-07
43985,20000464,2021-01-17,413.0,2021-03-10,1,True,52,2021-01
52398,20000464,2021-05-18,362.0,2021-07-26,0,False,69,2021-05
57242,20000464,2021-08-27,229.0,2021-11-06,0,True,71,2021-08
17025,20000464,2021-07-14,313.0,2021-10-15,0,True,93,2021-07
41436,20000464,2021-06-09,332.0,2021-07-18,0,True,39,2021-06
53263,20000464,2021-09-10,340.0,2021-11-16,0,False,67,2021-09
37350,20000464,2021-03-09,353.0,2021-06-12,0,True,95,2021-03
78050,20000464,2021-07-14,400.0,2021-09-07,0,True,55,2021-07
66336,20000464,2021-09-12,341.0,2021-11-20,0,True,69,2021-09
40497,20000464,2021-01-05,249.0,2021-03-16,0,True,70,2021-01
69308,20000464,2021-06-07,313.0,2021-08-28,0,True,82,2021-06
56329,20000464,2021-05-28,328.0,2021-07-24,0,True,57,2021-05
60176,20000464,2021-01-09,373.0,2021-04-15,0,True,96,2021-01
75291,20000464,2021-06-18,237.0,2021-09-04,0,True,78,2021-06
64815,20000464,2021-07-17,421.0,2021-09-11,0,True,56,2021-07
26270,20000464,2021-09-17,258.0,2021-11-21,1,False,65,2021-09
58003,20000464,2021-02-16,289.0,2021-05-19,0,True,92,2021-02
41712,20000464,2021-06-26,336.0,2021-09-28,0,True,94,2021-06
36115,20000464,2021-04-09,270.0,2021-07-17,0,True,99,2021-04
2409,20000464,2021-09-09,414.0,2021-12-26,0,True,108,2021-09
30196,20000464,2021-07-02,274.0,2021-10-02,0,False,92,2021-07
13633,20000464,2021-03-09,336.0,2021-05-16,0,True,68,2021-03
